"id","link","internalLevel","internalSubtype","quality","value","level","armorRating","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"19221416","|H0:item:68119:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","0","1","0","1","-1","0","","","0","(1 item) Adds 1 Weapon Damage","Adds 1 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 0 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","?"
"19221812","|H0:item:68119:8:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","8","4","37","44","787","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 82 Weapon Damage","Adds 82 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 330 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222186","|H0:item:68119:23:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","23","4","38","44","801","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 84 Weapon Damage","Adds 84 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 336 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222646","|H0:item:68119:124:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","124","5","32","44","633","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","0","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221810","|H0:item:68119:6:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","6","5","38","44","815","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 85 Weapon Damage","Adds 85 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 342 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222187","|H0:item:68119:24:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","24","5","40","44","843","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 88 Weapon Damage","Adds 88 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 354 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221814","|H0:item:68119:1:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","1","0","33","45","647","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222815","|H0:item:68119:177:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","177","0","33","45","661","","","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19221815","|H0:item:68119:2:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","2","1","33","45","661","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222765","|H0:item:68119:175:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","175","1","33","45","647","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222188","|H0:item:68119:20:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","20","1","35","45","689","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222647","|H0:item:68119:121:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","121","2","33","45","647","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221816","|H0:item:68119:3:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","3","2","35","45","717","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221962","|H0:item:68119:19:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","19","2","35","45","689","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19222282","|H0:item:68119:31:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","31","2","35","45","703","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19221822","|H0:item:68119:9:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","9","2","36","45","731","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222189","|H0:item:68119:21:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","21","2","36","45","731","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222648","|H0:item:68119:122:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","122","3","33","45","647","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","0","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221817","|H0:item:68119:4:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","4","3","36","45","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221820","|H0:item:68119:7:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","7","3","36","45","759","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221912","|H0:item:68119:11:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","11","3","36","45","759","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222389","|H0:item:68119:49:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","49","3","36","45","759","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222390","|H0:item:68119:50:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","50","3","36","45","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222190","|H0:item:68119:22:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","22","3","37","45","773","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222649","|H0:item:68119:123:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","123","4","33","45","647","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","0","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221818","|H0:item:68119:5:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","5","4","37","45","787","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 82 Weapon Damage","Adds 82 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 330 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221821","|H0:item:68119:8:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","8","4","38","45","801","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 84 Weapon Damage","Adds 84 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 336 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222191","|H0:item:68119:23:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","23","4","38","45","815","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 85 Weapon Damage","Adds 85 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 342 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222650","|H0:item:68119:124:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","124","5","33","45","647","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","0","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221819","|H0:item:68119:6:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","6","5","38","45","829","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 87 Weapon Damage","Adds 87 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 348 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222192","|H0:item:68119:24:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","45","24","5","40","45","857","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 90 Weapon Damage","Adds 90 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 360 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221823","|H0:item:68119:1:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","1","0","33","46","661","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222816","|H0:item:68119:177:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","177","0","33","46","675","","","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19221824","|H0:item:68119:2:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","2","1","33","46","675","Maximum Magicka Enchantment","Adds 259 Maximum Magicka.","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222766","|H0:item:68119:175:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","175","1","33","46","661","Maximum Magicka Enchantment","Adds 259 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222193","|H0:item:68119:20:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","20","1","35","46","703","Maximum Magicka Enchantment","Adds 259 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222651","|H0:item:68119:121:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","46","121","2","33","46","661","Maximum Magicka Enchantment","Adds 272 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
